APN,RegisteredDate,PropertyType,PropertyAddress,PropertyCity,PropertyState,PropertyZip,CouncilDistrict,Lender
5020021020,2/24/2016,Single Family,"4270 S WALTON AVE
LOS ANGELES, CA 90037
(34.005862, -118.294815)",LOS ANGELES,CA,90037,9,Wells Fargo Bank N.A.
2507009068,2/25/2016,Single Family,"14618 W TUNDRA DR
LOS ANGELES, CA 91342
(34.294547, -118.450762)",LOS ANGELES,CA,91342,7,Specialized Loan Servicing as Servicing Agent for Beneficiary
5218002047,1/4/2016,Single Family,"3123 N BUDAU AVE
LOS ANGELES, CA 90032
(34.081093, -118.17066)",LOS ANGELES,CA,90032,14,Cenlar FSB
7420001011,8/31/2016,Single Family,"1349 N NEPTUNE AVE
LOS ANGELES, CA 90744
(33.790312, -118.269665)",LOS ANGELES,CA,90744,15,"SETERUS, INC"
2027040032,5/27/2016,Single Family,"23910 W STAGG ST
LOS ANGELES, CA 93063",LOS ANGELES,CA,93063,12,CALIBER HOME LOANS
2239007066,1/27/2016,Single Family,"6222 N MAMMOTH AVE
LOS ANGELES, CA 91401
(34.183742, -118.432338)",LOS ANGELES,CA,91401,2,Wells Fargo Bank N.A.
2504017033,1/29/2016,Single Family,"13148 N PHILLIPPI AVE
LOS ANGELES, CA 91342
(34.309714, -118.442809)",LOS ANGELES,CA,91342,7,Wells Fargo Bank N.A.
5068021010,1/19/2016,Single Family,"1563 S FAIRFAX AVE
LOS ANGELES, CA 90019
(34.047874, -118.367482)",LOS ANGELES,CA,90019,10,"Ocwen Loan Servicing, LLC"
5114027005,1/6/2016,Single Family,"1214 E 33RD ST
LOS ANGELES, CA 90011
(34.013653, -118.253698)",LOS ANGELES,CA,90011,9,Nationstar Mortgage
2601073007,1/27/2016,Single Family,"12150 N DELANTE WAY
LOS ANGELES, CA 91344
(34.294503, -118.527805)",LOS ANGELES,CA,91344,12,Wells Fargo Bank N.A.
4305027021,1/6/2016,Single Family,"9017 W CRESTA DR
LOS ANGELES, CA 90035
(34.045951, -118.387094)",LOS ANGELES,CA,90035,5,Solutionstar Field Services
5028018013,1/11/2016,Single Family,"4540 W DON DIEGO DR
LOS ANGELES, CA 90008
(34.007528, -118.354183)",LOS ANGELES,CA,90008,8,Shellpoint Mortgage Services
2116013021,1/14/2016,Single Family,"19429 W LULL ST
LOS ANGELES, CA 91335",LOS ANGELES,CA,91335,3,SETERUS INC
5587018015,2/24/2016,Single Family,"1927 N WILTON PL
LOS ANGELES, CA 90068
(34.106167, -118.31366)",LOS ANGELES,CA,90068,4,Nationstar Mortgage LLC
2601071003,1/7/2016,Single Family,"17827 W SIDWELL ST
LOS ANGELES, CA 91344
(34.300204, -118.522595)",LOS ANGELES,CA,91344,12,Solutionstar Field Services
2692019031,8/24/2016,Single Family,"17082 W CALAHAN ST
LOS ANGELES, CA 91325
(34.236422, -118.50575)",LOS ANGELES,CA,91325,12,CIT
2779006172,3/16/2016,Single Family,"8447 N DE SOTO AVE
LOS ANGELES, CA 93063",LOS ANGELES,CA,93063,3,Wells Fargo Bank N.A.
2040026010,1/4/2016,Single Family,"22615 W MARIANO ST
LOS ANGELES, CA 91367
(34.168305, -118.619455)",LOS ANGELES,CA,91367,3,Solutionstar Field Services
6067003020,3/10/2016,Single Family,"11312 S WILMINGTON AVE
LOS ANGELES, CA 90059",LOS ANGELES,CA,90059,15,JP Morgan Chase NA
4211028206,1/2/2016,Single Family,"5721 S CRESCENT PARK WEST
LOS ANGELES, CA 90094
(33.971215, -118.428539)",LOS ANGELES,CA,90094,11,"Bank of New York Mellon, C/O Select Portfolio Servicing"
6061031008,3/11/2016,Single Family,"434 W 105TH ST
LOS ANGELES, CA 90003
(33.941001, -118.281764)",LOS ANGELES,CA,90003,8,Specialized Loan Servicing as Servicing Agent for Beneficiary
2552024031,1/6/2016,Single Family,"7751 W WENTWORTH ST
LOS ANGELES, CA 91042
(34.266919, -118.301523)",LOS ANGELES,CA,91042,7,Bank of America
5089011041,3/10/2016,Single Family,"750 S SPAULDING
LOS ANGELES, CA 90036
(34.061573, -118.358008)",LOS ANGELES,CA,90036,4,"Trojan Capital Investment, LLC"
6038015034,1/11/2016,Multi-Family,"8926 1/2 S ORCHARD AVE
LOS ANGELES, CA 90044
(33.955775, -118.288152)",LOS ANGELES,CA,90044,8,BANK OF NEW YORK MELLON AS TRUSTEE C/O SELECT PORTFOLIO SERVICING
2333004040,1/5/2016,Single Family,"6524 N RHODES AVE
LOS ANGELES, CA 91606
(34.18924, -118.403057)",LOS ANGELES,CA,91606,2,SETERUS INC
6050029007,1/28/2016,Single Family,"927 E 101ST ST
LOS ANGELES, CA 90002
(33.944723, -118.257689)",LOS ANGELES,CA,90002,8,Wells Fargo Bank N.A.
5180002007,2/29/2016,Multi-Family,"203 1/2 N MATHEWS ST
LOS ANGELES, CA 90033
(34.043929, -118.208001)",LOS ANGELES,CA,90033,14,CitiMortgage
2667015012,1/6/2016,Single Family,"10911 N HASKELL AVE
LOS ANGELES, CA 91344
(34.268568, -118.476011)",LOS ANGELES,CA,91344,12,Solutionstar Field Services
2680013029,1/27/2016,Single Family,"10840 N DEBRA AVE
LOS ANGELES, CA 91344
(34.267662, -118.49022)",LOS ANGELES,CA,91344,12,Wells Fargo Bank N.A.
5113017005,1/12/2016,Single Family,"243 E VERNON AVE
LOS ANGELES, CA 90011
(34.003849, -118.270303)",LOS ANGELES,CA,90011,9,Fannie Mae
2420006009,1/28/2016,Single Family,"4849 N LEDGE AVE
LOS ANGELES, CA 91601",LOS ANGELES,CA,91601,4,"Trojan Capital Investment, LLC"
2114011037,1/28/2016,Single Family,"20211 W GIFFORD ST
LOS ANGELES, CA 91306
(34.205084, -118.573621)",LOS ANGELES,CA,91306,3,Wells Fargo Bank N.A.
2417008014,1/20/2016,Single Family,"5543 N STROHM AVE
LOS ANGELES, CA 91601
(34.171256, -118.359374)",LOS ANGELES,CA,91601,2,Wells Fargo Bank N.A.
2644007027,8/12/2016,Single Family,"14126 W PIERCE ST
LOS ANGELES, CA 91331
(34.246969, -118.44107)",LOS ANGELES,CA,91331,6,U.S. Bank NA c/o Select Portfolio Servicing
2570020022,3/15/2016,Single Family,"6482 W GREELEY ST
LOS ANGELES, CA 91042
(34.246986, -118.273237)",LOS ANGELES,CA,91042,7,Specialized Loan Servicing as Servicing Agent for Beneficiary
2334014054,1/3/2016,Multi-Family,"6047 N HAZELHURST PL
NORTH HOLLYWOOD, CA 91606
(34.180956, -118.386504)",NORTH HOLLYWOOD,CA,91606,2,Solutionstar Field Services
7413023077,1/11/2016,Single Family,"1447 W PACIFIC COAST HWY
LOS ANGELES, CA 90710",LOS ANGELES,CA,90710,15,CitiMortgage
2380001010,2/17/2016,Single Family,"3660 N LANKERSHIM BLVD
LOS ANGELES, CA 90068
(34.136407, -118.366269)",LOS ANGELES,CA,90068,4,OCWEN FINANCIAL CORPORATION
2020023010,8/7/2016,Single Family,"7821 N BOBBYBOYAR AVE
LOS ANGELES, CA 93063",LOS ANGELES,CA,93063,12,"Ocwen Loan Servicing, LLC"
5068019008,3/8/2016,Single Family,"1624 S HI POINT ST
LOS ANGELES, CA 90035
(34.047203, -118.369917)",LOS ANGELES,CA,90035,10,NATIONSTAR MORTGAGE LLC
6063010028,1/19/2016,Multi-Family,"237 1/2 E 103RD ST
LOS ANGELES, CA 90003
(33.942855, -118.270385)",LOS ANGELES,CA,90003,8,OCWEN FINANCIAL CORPORATION
4326001060,3/5/2016,Single Family,"10660 W WILSHIRE BLVD 1-132
LOS ANGELES, CA 90024
(34.060957, -118.435208)",LOS ANGELES,CA,90024,5,NATIONSTAR MORTGAGE LLC
6067010002,7/8/2016,Multi-Family,"2005 1/2 E 112TH ST
LOS ANGELES, CA 90059
(33.9334, -118.235975)",LOS ANGELES,CA,90059,15,Central Loan Administration & Reporting
5128023016,7/8/2016,Single Family,"906 E 27TH ST
LOS ANGELES, CA 90011
(34.018844, -118.257772)",LOS ANGELES,CA,90011,9,Shellpoint Mortgage Services
2024008018,2/5/2016,Single Family,"22139 W VANOWEN ST
LOS ANGELES, CA 91303
(34.193737, -118.609508)",LOS ANGELES,CA,91303,3,Solutionstar Field Services
5504018012,3/30/2016,Vacant Residential,"614 S VAN NESS AVE
LOS ANGELES, CA 90005
(34.062658, -118.315369)",LOS ANGELES,CA,90005,4,"Ocwen Loan Servicing, LLC"
5567015034,2/2/2016,Single Family,"8561 W NASH DR
HOLLYWOOD, CA 90046
(34.106076, -118.376963)",HOLLYWOOD,CA,90046,4,"Ocwen Loan Servicing, LLC"
2116017058,3/2/2016,Single Family,"7300 N BONNIE PL
LOS ANGELES, CA 91335",LOS ANGELES,CA,91335,3,"Ocwen Loan Servicing, LLC"
2284015019,1/3/2016,Single Family,"4341 N BERGAMO DR
LOS ANGELES, CA 91436",LOS ANGELES,CA,91436,5,Solutionstar Field Services
7414022036,1/4/2016,Single Family,"1507 N EUDORA AVE
LOS ANGELES, CA 90744
(33.792725, -118.280229)",LOS ANGELES,CA,90744,15,SETERUS INC
5109003045,1/11/2016,Multi-Family,"151 E 49TH ST
LOS ANGELES, CA 90011
(33.99834, -118.272915)",LOS ANGELES,CA,90011,9,CitiMortgage
5035002002,1/5/2016,Single Family,"3854 S ARLINGTON AVE
LOS ANGELES, CA 90008
(34.01626, -118.318237)",LOS ANGELES,CA,90008,8,Solutionstar Field Services
2531005045,1/8/2016,Single Family,"11951 W PIERCE ST
LOS ANGELES, CA 91342
(34.281654, -118.393521)",LOS ANGELES,CA,91342,7,SETERUS INC
5457020003,1/8/2016,Single Family,"2806 W ESTARA AVE
LOS ANGELES, CA 90065
(34.114531, -118.237642)",LOS ANGELES,CA,90065,1,JP Morgan Chase NA
5442019030,1/26/2016,Single Family,"2758 N DENBY AVE
LOS ANGELES, CA 90039
(34.102203, -118.245898)",LOS ANGELES,CA,90039,13,Wells Fargo Bank N.A.
2166026012,2/16/2016,Single Family,"20637 W WELLS DR
LOS ANGELES, CA 91364
(34.157646, -118.582831)",LOS ANGELES,CA,91364,3,RoundPoint
5217005006,1/6/2016,Single Family,"2780 N LYNNFIELD CIR
LOS ANGELES, CA 90032
(34.078221, -118.175348)",LOS ANGELES,CA,90032,14,Bank of America
2506034113,1/5/2016,Single Family,"12580 N SAN FERNANDO RD
SYLMAR, CA 91342
(34.298271, -118.457264)",SYLMAR,CA,91342,7,Solutionstar Field Services
5057008017,1/6/2016,Multi-Family,"2838 S CHESAPEAKE AVE
LOS ANGELES, CA 90016
(34.030058, -118.344985)",LOS ANGELES,CA,90016,10,Bank of America
2321014022,2/4/2016,Single Family,"6904 N RADFORD AVE N
HOLLYWOOD, CA 91605
(34.196, -118.392145)",HOLLYWOOD,CA,91605,2,US Dept of Housing and Urban Development
6057015025,1/14/2016,Single Family,"2026 W 94TH PL
LOS ANGELES, CA 90047
(33.950511, -118.314402)",LOS ANGELES,CA,90047,8,PNC MORTGAGE PRESALE
5458011001,1/17/2016,Single Family,"3012 W AVENUE 32
LOS ANGELES, CA 90065
(34.115157, -118.242146)",LOS ANGELES,CA,90065,13,Nationstar Mortgage LLC
4301022034,3/9/2016,Single Family,"2619 S HOLT AVE
LOS ANGELES, CA 90034
(34.036242, -118.382808)",LOS ANGELES,CA,90034,10,NATIONSTAR MORTGAGE LLC
5477025012,2/1/2016,Single Family,"960 W EL PASO DR
LOS ANGELES, CA 90042
(34.115903, -118.212042)",LOS ANGELES,CA,90042,1,Wells Fargo Bank N.A.
2690015017,1/7/2016,Single Family,"17211 W RAYMER ST
LOS ANGELES, CA 91325
(34.223915, -118.506939)",LOS ANGELES,CA,91325,12,Ditech
2660019006,2/29/2016,Single Family,"10215 N NORWICH AVE
LOS ANGELES, CA 91345",LOS ANGELES,CA,91345,7,CitiMortgage
5219014005,2/9/2016,Single Family,"5220 E TEMPLETON ST
LOS ANGELES, CA 90032
(34.084835, -118.169272)",LOS ANGELES,CA,90032,14,JP Morgan Chase NA
2611029030,2/4/2016,Single Family,"15019 W FLORENTINE ST
LOS ANGELES, CA 91342
(34.294338, -118.458896)",LOS ANGELES,CA,91342,7,Wells Fargo Bank N.A.
6031001015,1/5/2016,Multi-Family,"136 W FLORENCE AVE
LOS ANGELES, CA 90003
(33.974692, -118.27505)",LOS ANGELES,CA,90003,9,Solutionstar Field Services
5402006031,1/14/2016,Multi-Family,"659 N LA FAYETTE PARK PL
LOS ANGELES, CA 90026
(34.077643, -118.274018)",LOS ANGELES,CA,90026,13,"Deutsche Bank, as Trustee, c/o Select Portfolio Servicing"
2347030005,1/6/2016,Single Family,"5330 N WILKINSON AVE
LOS ANGELES, CA 91607
(34.167569, -118.404153)",LOS ANGELES,CA,91607,2,Solutionstar Field Services
5050024021,8/25/2016,Single Family,"2930 S HILLCREST DR
LOS ANGELES, CA 90016
(34.028511, -118.34287)",LOS ANGELES,CA,90016,10,BSI
5076016002,1/13/2016,Single Family,"1218 S MAGNOLIA AVE
LOS ANGELES, CA 90006
(34.04854, -118.286538)",LOS ANGELES,CA,90006,1,Nationstar Mortgage
7421026015,3/28/2016,Single Family,"1467 N LAGOON AVE
LOS ANGELES, CA 90744
(33.792904, -118.26804)",LOS ANGELES,CA,90744,15,Nationstar Mortgage LLC
2215011014,2/26/2016,Single Family,"13917 W VALERIO ST
LOS ANGELES, CA 91405
(34.204826, -118.436149)",LOS ANGELES,CA,91405,2,Woodland Hills Mortgage Banking Corporation ISAOA
5104022016,9/21/2016,Single Family,"5604 S HOOPER AVE
LOS ANGELES, CA 90011
(33.991933, -118.252104)",LOS ANGELES,CA,90011,9,Freedom Mortgage
6050032014,8/15/2016,Single Family,"855 E 101ST ST
LOS ANGELES, CA 90002
(33.944718, -118.2589)",LOS ANGELES,CA,90002,8,JP Morgan Chase NA
2762003019,1/8/2016,Single Family,"19100 W LASSEN ST
LOS ANGELES, CA 91324
(34.249761, -118.549344)",LOS ANGELES,CA,91324,12,Resurgent Capital
2120028039,8/12/2016,Single Family,"7459 N JAMIESON AVE
LOS ANGELES, CA 91335
(34.206473, -118.521861)",LOS ANGELES,CA,91335,3,U.S. Bank NA c/o Select Portfolio Servicing
2274008010,3/7/2016,Single Family,"3566 N BEVERLY GLEN BLVD
LOS ANGELES, CA 91423",LOS ANGELES,CA,91423,4,BAYVIEW LOAN SERVICING LLC FOR BANK OF NEW YORK MELLON
2677019019,1/26/2016,Single Family,"9614 N FRANKIRST AVE
LOS ANGELES, CA 91343
(34.245161, -118.488648)",LOS ANGELES,CA,91343,12,Wells Fargo Bank N.A.
4108026040,1/26/2016,Single Family,"6334 W 80TH PL
LOS ANGELES, CA 90045
(33.96612, -118.397474)",LOS ANGELES,CA,90045,11,Wells Fargo Bank N.A.
2347019003,3/28/2016,Multi-Family,"5222 N VANTAGE AVE
VALLEY VILLAGE, CA 91607
(34.165604, -118.39817)",VALLEY VILLAGE,CA,91607,2,Resurgent Capital
6019002013,1/26/2016,Single Family,"1308 W 73RD ST
LOS ANGELES, CA 90044
(33.973651, -118.298543)",LOS ANGELES,CA,90044,8,Rushmore Loan Management Services
5022012009,2/29/2016,Single Family,"1937 W 42ND PL
LOS ANGELES, CA 90062
(34.006359, -118.315198)",LOS ANGELES,CA,90062,8,"Bayview Loan Servicing, LLC"
6055021044,3/5/2016,Single Family,"9816 S HOBART BLVD
LOS ANGELES, CA 90047
(33.946268, -118.307857)",LOS ANGELES,CA,90047,8,NATIONSTAR MORTGAGE LLC
2320015012,1/11/2016,Multi-Family,"11565 W ARCHWOOD ST
NORTH HOLLYWOOD, CA 91606
(34.192189, -118.38419)",NORTH HOLLYWOOD,CA,91606,2,Nationstar Mortgage LLC
5538019012,1/13/2016,Single Family,"1012 N EDGEMONT ST
LOS ANGELES, CA 90029
(34.089848, -118.296065)",LOS ANGELES,CA,90029,13,Dakota REO
2157006055,1/4/2016,Single Family,"18360 COLLINS
LOS ANGELES, CA 91356
(34.174889, -118.532379)",LOS ANGELES,CA,91356,3,"Ocwen Loan Servicing, LLC"
5526016021,1/4/2016,Single Family,"630 N CURSON AVE
LOS ANGELES, CA 90036
(34.082799, -118.355314)",LOS ANGELES,CA,90036,5,Wells Fargo Bank N.A.
5577017003,2/4/2016,Single Family,"6664 W LAKERIDGE ROAD
LOS ANGELES, CA 90068
(34.123245, -118.340039)",LOS ANGELES,CA,90068,4,Specialized Loan Servicing LLC
2027010010,3/10/2016,Single Family,"7248 N BERNADINE AVE
LOS ANGELES, CA 91307
(34.201859, -118.638646)",LOS ANGELES,CA,91307,12,NATIONSTAR MORTGAGE LLC
2616021006,1/7/2016,Single Family,"11160 N TELFAIR AVE
LOS ANGELES, CA 91331
(34.272651, -118.435154)",LOS ANGELES,CA,91331,7,Bank of America
2727015032,1/28/2016,Single Family,"22055 W BALLINGER ST
LOS ANGELES, CA 91311
(34.243259, -118.607986)",LOS ANGELES,CA,91311,12,JP Morgan Chase NA
2215015084,8/18/2016,Single Family,"13958 W RUNNYMEDE ST
LOS ANGELES, CA 91405
(34.205744, -118.437679)",LOS ANGELES,CA,91405,2,"Ocwen Loan Servicing, LLC"
2511017076,1/5/2016,Single Family,"13039 W HUBBARD ST
LOS ANGELES, CA 91342",LOS ANGELES,CA,91342,7,JP Morgan Chase NA
2606007020,8/8/2016,Single Family,"17227 W WARRINGTON DR
LOS ANGELES, CA 91344
(34.292377, -118.50981)",LOS ANGELES,CA,91344,12,"Ocwen Loan Servicing, LLC"
5186008030,1/19/2016,Single Family,"506 S BERNAL AVE
LOS ANGELES, CA 90063
(34.032667, -118.1991)",LOS ANGELES,CA,90063,14,SETERUS INC
2115016007,1/6/2016,Single Family,"19824 W SATICOY ST
LOS ANGELES, CA 91306
(34.208348, -118.565308)",LOS ANGELES,CA,91306,3,Solutionstar Field Services
5003010014,1/27/2016,Multi-Family,"1550 W 52ND ST
LOS ANGELES, CA 90062
(33.995069, -118.304194)",LOS ANGELES,CA,90062,8,"Arixa Fund I, LLC"
2580007004,1/4/2016,Single Family,"12671 W LAZARD ST
LOS ANGELES, CA 91342
(34.318396, -118.409255)",LOS ANGELES,CA,91342,7,Bank of America
2640011003,1/4/2016,Single Family,"13904 W RAYEN ST
LOS ANGELES, CA 91331
(34.233467, -118.436264)",LOS ANGELES,CA,91331,6,SETERUS INC
4366015029,1/7/2016,Single Family,"359 S GLENROY AVE
LOS ANGELES, CA 90049
(34.068951, -118.460986)",LOS ANGELES,CA,90049,5,JP Morgan Chase NA
6050025008,3/9/2016,Single Family,"9900 S PALOMA AVE
LOS ANGELES, CA 90002
(33.946758, -118.26376)",LOS ANGELES,CA,90002,8,Reverse Mortgage Solutions
2606012030,1/11/2016,Single Family,"12118 N BAMBI PL
LOS ANGELES, CA 91344",LOS ANGELES,CA,91344,12,CitiMortgage
5101017025,1/26/2016,Single Family,"218 E 56TH ST
LOS ANGELES, CA 90011
(33.991546, -118.271073)",LOS ANGELES,CA,90011,9,Wells Fargo Bank N.A.
2045009029,1/15/2016,Single Family,"6115 N DILL PL
LOS ANGELES, CA 91367",LOS ANGELES,CA,91367,3,SETERUS INC
5060017007,9/29/2016,Single Family,"1935 S 8TH AVE
LOS ANGELES, CA 90018
(34.038875, -118.326018)",LOS ANGELES,CA,90018,10,DITECH FINANCIAL LLC
2501020044,9/2/2016,Single Family,"13519 N GLENOAKS BLVD
LOS ANGELES, CA 91342
(34.317607, -118.462681)",LOS ANGELES,CA,91342,7,"SETERUS, INC"
2529011012,1/27/2016,Single Family,"11355 N CAMALOA AVE
LOS ANGELES, CA 91342
(34.276437, -118.362039)",LOS ANGELES,CA,91342,7,Wells Fargo Bank N.A.
5089010028,1/6/2016,Single Family,"724 S STANLEY AVE
LOS ANGELES, CA 90036
(34.061692, -118.35624)",LOS ANGELES,CA,90036,4,Solutionstar Field Services
5686010028,2/1/2016,Single Family,"1836 W CHICKASAW AVE
LOS ANGELES, CA 90041
(34.137683, -118.207162)",LOS ANGELES,CA,90041,14,"Ocwen Loan Servicing, LLC"
2504010064,9/30/2016,Single Family,"14262 W TYLER ST
LOS ANGELES, CA 91342
(34.318732, -118.443706)",LOS ANGELES,CA,91342,7,Nationstar Mortgage LLC
2132009032,9/8/2016,Single Family,"6435 N BOTHWELL RD
LOS ANGELES, CA 91335
(34.187692, -118.561159)",LOS ANGELES,CA,91335,3,Fay Servicing LLC c/o BDF Law
2303019074,1/6/2016,Single Family,"13015 W STAGG ST
LOS ANGELES, CA 91605
(34.210089, -118.416392)",LOS ANGELES,CA,91605,2,Select Portfolio Servicing
5475007023,1/7/2016,Single Family,"1114 W OBAN DR
LOS ANGELES, CA 90065
(34.116322, -118.218612)",LOS ANGELES,CA,90065,1,"Ocwen Loan Servicing, LLC"
2153027022,9/12/2016,Single Family,"5812 N MELVIN AVE
LOS ANGELES, CA 91356
(34.176022, -118.560031)",LOS ANGELES,CA,91356,3,Wells Fargo Bank N.A.
4246026018,9/11/2016,Single Family,"3759 S COLONIAL AVE
LOS ANGELES, CA 90066
(34.004537, -118.435465)",LOS ANGELES,CA,90066,11,Bank of America
4113013032,1/5/2016,Single Family,"7138 W 85TH ST 1-4
LOS ANGELES, CA 90045
(33.960659, -118.418163)",LOS ANGELES,CA,90045,11,Central Mortgage Company
5520015014,1/4/2016,Multi-Family,"419 N KENMORE AVE
LOS ANGELES, CA 90004
(34.078355, -118.296974)",LOS ANGELES,CA,90004,13,Bank of New York Mellon C/O Select Portfolio Servicing
6051001004,1/28/2016,Single Family,"10317 S PALOMA AVE
LOS ANGELES, CA 90002
(33.942992, -118.263786)",LOS ANGELES,CA,90002,8,Wells Fargo Bank N.A.
2741009024,1/7/2016,Single Family,"20155 W TUBA ST
LOS ANGELES, CA 91311
(34.256065, -118.573033)",LOS ANGELES,CA,91311,12,Solutionstar Field Services
2332015015,1/6/2016,Single Family,"6219 N BABCOCK AVE
LOS ANGELES, CA 91606
(34.183689, -118.406318)",LOS ANGELES,CA,91606,2,Solutionstar Field Services
5138014037,1/4/2016,Single Family,"1130 S FLOWER ST
LOS ANGELES, CA 90015
(34.042295, -118.264751)",LOS ANGELES,CA,90015,14,Solutionstar Field Services
2368014043,1/12/2016,Single Family,"4212 N LEMP AVE
LOS ANGELES, CA 91604
(34.145916, -118.38445)",LOS ANGELES,CA,91604,2,CitiMortgage
5006012010,1/28/2016,Single Family,"5308 S 11TH AVE
LOS ANGELES, CA 90043
(33.994641, -118.329388)",LOS ANGELES,CA,90043,8,Wells Fargo Bank N.A.
2615024006,3/9/2016,Single Family,"14752 W JAGUAR ST
LOS ANGELES, CA 91345
(34.266689, -118.454342)",LOS ANGELES,CA,91345,7,NATIONSTAR MORTGAGE LLC
5567007001,1/29/2016,Single Family,"8401 W WYNDHAM RD
LOS ANGELES, CA 90046
(34.111401, -118.375869)",LOS ANGELES,CA,90046,4,PHH REO NRT
5153002006,1/20/2016,Single Family,"268 S BURLINGTON AVE
LOS ANGELES, CA 90057
(34.061563, -118.268733)",LOS ANGELES,CA,90057,13,Wells Fargo Bank N.A.
5048019006,8/3/2016,Multi-Family,"2923 S HAUSER BLVD
LOS ANGELES, CA 90016
(34.027229, -118.364695)",LOS ANGELES,CA,90016,10,Nationstar Mortgage LLC
2027040032,2/16/2016,Single Family,"23910 W STAGG ST
LOS ANGELES, CA 93063",LOS ANGELES,CA,93063,12,JP Morgan Chase NA
2530010026,1/7/2016,Single Family,"11632 W KAGEL CANYON ST
LOS ANGELES, CA 91342
(34.276913, -118.385545)",LOS ANGELES,CA,91342,7,Solutionstar Field Services
7456023011,1/21/2016,Single Family,"426 W 17TH ST
SAN PEDRO, CA 90731
(33.728783, -118.286305)",SAN PEDRO,CA,90731,15,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing"
5579028015,3/3/2016,Single Family,"3405 N NORTH KNOLL DR
LOS ANGELES, CA 90068
(34.130813, -118.342708)",LOS ANGELES,CA,90068,4,NATIONSTAR MORTGAGE LLC
7462024022,1/27/2016,Single Family,"1040 W 21ST ST
SAN PEDRO, CA 90731
(33.725201, -118.299975)",SAN PEDRO,CA,90731,15,Wells Fargo Bank N.A.
6049002002,1/11/2016,Multi-Family,"9306 S CENTRAL AVE
LOS ANGELES, CA 90002
(33.951514, -118.255155)",LOS ANGELES,CA,90002,9,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing"
5042006024,1/7/2016,Multi-Family,"3690 S 4TH AVE
LOS ANGELES, CA 90018
(34.02044, -118.321313)",LOS ANGELES,CA,90018,10,Ditech
2260002019,1/4/2016,Single Family,"5000 N NOELINE AVE
LOS ANGELES, CA 91436
(34.16128, -118.489893)",LOS ANGELES,CA,91436,5,Solutionstar Field Services
2075014008,7/21/2016,Single Family,"5080 N FALLBROOK AVE
LOS ANGELES, CA 91364
(34.16316, -118.623288)",LOS ANGELES,CA,91364,3,JP Morgan Chase NA
4007013003,1/15/2016,Single Family,"6210 S 6TH AVE
LOS ANGELES, CA 90043
(33.983379, -118.243439)",LOS ANGELES,CA,90043,8,SETERUS INC
5080001046,1/28/2016,Single Family,"956 S ST ANDREWS PL
LOS ANGELES, CA 90019
(34.053834, -118.311199)",LOS ANGELES,CA,90019,4,Wells Fargo Bank N.A.
2822022007,1/6/2016,Single Family,"11551 N SEMINOLE CIR
LOS ANGELES, CA 91326
(34.282936, -118.555868)",LOS ANGELES,CA,91326,12,Penny Mac Loan Service
2228002001,7/12/2016,Single Family,"17626 W VALERIO ST
LOS ANGELES, CA 91406
(34.204771, -118.517294)",LOS ANGELES,CA,91406,6,Wells Fargo Bank N.A.
6058010006,1/28/2016,Single Family,"10317 S RUTHELEN ST
LOS ANGELES, CA 90047
(33.942652, -118.312295)",LOS ANGELES,CA,90047,8,Wells Fargo Bank N.A.
2727003025,1/6/2016,Single Family,"22500 W MARILLA ST
LOS ANGELES, CA 91311
(34.247605, -118.617349)",LOS ANGELES,CA,91311,12,Solutionstar Field Services
5013006019,1/14/2016,Single Family,"5136 S CHESLEY AVE
LOS ANGELES, CA 90043
(33.99565, -118.334423)",LOS ANGELES,CA,90043,8,Wells Fargo Bank N.A.
5479028027,2/24/2016,Multi-Family,"5144 E STRATFORD RD
LOS ANGELES, CA 90042
(34.12251, -118.20271)",LOS ANGELES,CA,90042,14,Solutionstar Field Services
2231012019,1/8/2016,Single Family,"6710 N RUBIO AVE
LOS ANGELES, CA 91406
(34.192259, -118.495099)",LOS ANGELES,CA,91406,6,Solutionstar Field Services
4317001091,1/28/2016,Single Family,"1925 S BEVERLY GLEN
LOS ANGELES, CA 90025
(34.054286, -118.423031)",LOS ANGELES,CA,90025,5,Ditech
2555023033,1/31/2016,Single Family,"8329 W GRENOBLE ST
LOS ANGELES, CA 91040
(34.260598, -118.315233)",LOS ANGELES,CA,91040,7,Fannie Mae
6002027008,2/1/2016,Single Family,"1531 W GAGE AVE
LOS ANGELES, CA 90047
(33.982355, -118.303453)",LOS ANGELES,CA,90047,8,Nationstar Mortgage LLC
5691003014,1/12/2016,Multi-Family,"5116 1/2 N HARTWICK ST
LOS ANGELES, CA 90041
(34.139919, -118.196969)",LOS ANGELES,CA,90041,14,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing"
6075001016,3/24/2016,Single Family,"837 W 109TH PL
LOS ANGELES, CA 90044
(33.936447, -118.290748)",LOS ANGELES,CA,90044,8,JP Morgan Chase NA
5015034017,1/17/2016,Multi-Family,"4620 1/2 S 2ND AVE
LOS ANGELES, CA 90043
(34.001192, -118.319219)",LOS ANGELES,CA,90043,8,Nationstar Mortgage LLC
5023011016,1/7/2016,Multi-Family,"3102 W 43RD PL
LOS ANGELES, CA 90008
(34.004414, -118.326748)",LOS ANGELES,CA,90008,10,Specialized Loan Servicing as Servicing Agent for Beneficiary
