APN,RegisteredDate,PropertyType,PropertyAddress,PropertyCity,PropertyState,PropertyZip,CouncilDistrict,Lender
6052018022,8/1/2017,Single Family,"329 E 99TH ST
LOS ANGELES, CA 90003
(33.946509, -118.268415)",LOS ANGELES,CA,90003,8,Nationstar Mortgage LLC
5085012001,8/24/2017,Single Family,"5558 W EDGEWOOD PL
LOS ANGELES, CA 90019
(34.054488, -118.35392)",LOS ANGELES,CA,90019,4,Civic Holdings I Trust
5218006053,9/25/2017,Non-Residential,"0, CA 0",,CA,0,14,"Danco, Inc."
6053014049,8/29/2017,Multi-Family,"154 W 97TH ST
LOS ANGELES, CA 90003
(33.948278, -118.275329)",LOS ANGELES,CA,90003,8,CitiMortgage
5128013021,9/27/2017,Multi-Family,"637 1/2 E 29TH ST
LOS ANGELES, CA 90011
(34.019478, -118.263601)",LOS ANGELES,CA,90011,9,"Center Street Lending Fund IV SPE, LLC"
5037010018,8/24/2017,Multi-Family,"1206 ROLLAND CURTIS PL 1-4
LOS ANGELES, CA 90037
(34.016422, -118.297738)",LOS ANGELES,CA,90037,8,Bank of America
2231012018,8/1/2017,Single Family,"6704 N RUBIO AVE
LOS ANGELES, CA 91406
(34.192094, -118.495099)",LOS ANGELES,CA,91406,6,Nationstar Mortgage LLC
2153022031,8/17/2017,Multi-Family,"6111 N CORBIN AVE
LOS ANGELES, CA 91356
(34.18137, -118.562244)",LOS ANGELES,CA,91356,3,PHH STARS
6057017018,9/22/2017,Single Family,"1947 W 96TH ST
LOS ANGELES, CA 90047
(33.94908, -118.313035)",LOS ANGELES,CA,90047,8,Shellpoint Mortgage Servicing
5473015024,7/10/2017,Single Family,"3919 W AVENUE 42
LOS ANGELES, CA 90065
(34.124229, -118.226059)",LOS ANGELES,CA,90065,14,US BANK National Association
4323006058,7/31/2017,Single Family,"1882 S KELTON AVE
LOS ANGELES, CA 90025
(34.047227, -118.437334)",LOS ANGELES,CA,90025,5,Nationstar Mortgage LLC
5309019019,8/1/2017,Single Family,"4340 N LOWELL AVE
LOS ANGELES, CA 90032
(34.094982, -118.162471)",LOS ANGELES,CA,90032,14,Nationstar Mortgage LLC
7438008003,8/1/2017,Single Family,"1317 W WOODBURY DR
LOS ANGELES, CA 90710
(33.812419, -118.299924)",LOS ANGELES,CA,90710,15,Shellpoint Mortgage Services
2105006010,9/18/2017,Single Family,"7853 N BOTHWELL RD
LOS ANGELES, CA 91335
(34.213617, -118.561245)",LOS ANGELES,CA,91335,3,"Trustee Corps, Bayview Loan Servicing"
5545007072,8/21/2017,Single Family,"6038 W CARLTON WAY
HOLLYWOOD, CA 90028
(34.100454, -118.321222)",HOLLYWOOD,CA,90028,13,"Val-Chris Investments, Inc."
4004005024,8/18/2017,Single Family,"3526 W SLAUSON AVE
LOS ANGELES, CA 90043
(33.989003, -118.33399)",LOS ANGELES,CA,90043,8,Shellpoint Mortgage Servicing
2156027109,4/17/2017,Single Family,"18555 W COLLINS ST
TARZANA, CA 91356
(34.174515, -118.537668)",TARZANA,CA,91356,3,Shellpoint Mortgage Services
6067005044,9/25/2017,Multi-Family,"1927 1/2 E 111TH ST
LOS ANGELES, CA 90059
(33.9343, -118.238001)",LOS ANGELES,CA,90059,15,US Bank NA as Trustee for LSF9 Master Participation Trust
5083002015,7/3/2017,Multi-Family,"1077 S RIMPAU BLVD
LOS ANGELES, CA 90019
(34.054933, -118.334519)",LOS ANGELES,CA,90019,10,"U.S. Bank, N.A. C/O Select Portfolio Servicing"
2708025007,2/2/2017,Single Family,"19649 W HIAWATHA ST
LOS ANGELES, CA 91311
(34.259183, -118.561787)",LOS ANGELES,CA,91311,12,JP Morgan Chase NA
5483016026,9/7/2017,Single Family,"6203 E ST ALBANS ST
LOS ANGELES, CA 90042
(34.12461, -118.18418)",LOS ANGELES,CA,90042,14,DITECH FINANCIAL LLC
4103009051,6/7/2017,Single Family,"7120 S LA TIJERA BLVD
LOS ANGELES, CA 90045
(33.97399, -118.375543)",LOS ANGELES,CA,90045,11,SHELLPOINT MORTGAGE SERVICING
6073002002,9/18/2017,Single Family,"10807 S SAN PEDRO ST
LOS ANGELES, CA 90061
(33.938053, -118.269518)",LOS ANGELES,CA,90061,8,"Pacific Union Financial, LLC"
5475011039,8/29/2017,Single Family,"944 N TERRACE 49
LOS ANGELES, CA 90042
(34.115121, -118.212913)",LOS ANGELES,CA,90042,1,DITECH FINANCIAL LLC
2170005012,8/1/2017,Single Family,"22233 W BUENAVENTURA ST
LOS ANGELES, CA 91364
(34.155528, -118.610975)",LOS ANGELES,CA,91364,3,Nationstar Mortgage LLC
2733021032,8/11/2017,Single Family,"10523 N BIANCA AVE
LOS ANGELES, CA 91344
(34.261908, -118.514509)",LOS ANGELES,CA,91344,12,Fay Servicing LLC
2360001030,8/25/2017,Single Family,"13546 W SARAH ST
LOS ANGELES, CA 91423
(34.153982, -118.428239)",LOS ANGELES,CA,91423,4,CALIBER HOME LOANS
2779003035,8/29/2017,Single Family,"8801 INDEPENDENCE
LOS ANGELES, CA 93063",LOS ANGELES,CA,93063,3,DITECH FINANCIAL LLC
2711022029,9/25/2017,Single Family,"17512 W RINALDI ST
LOS ANGELES, CA 91344
(34.279386, -118.51576)",LOS ANGELES,CA,91344,12,"Ocwen Loan Servicing, LLC"
5518010025,9/6/2017,Single Family,"123 N ALEXANDRIA AVE
LOS ANGELES, CA 90004
(34.073492, -118.298411)",LOS ANGELES,CA,90004,13,PacDent International
2105017006,7/5/2017,Single Family,"8165 N TUNNEY AVE
LOS ANGELES, CA 91335
(34.218464, -118.556462)",LOS ANGELES,CA,91335,3,Nationstar Mortgage LLC
5093025033,7/3/2017,Single Family,"727 S ARDMORE AVE
LOS ANGELES, CA 90005
(34.059013, -118.301994)",LOS ANGELES,CA,90005,10,"U.S. Bank, N.A. C/O Select Portfolio Servicing"
5207005011,8/15/2017,Multi-Family,"3637 1/2 N GRIFFIN AVE
LOS ANGELES, CA 90031",LOS ANGELES,CA,90031,1,U.S. Bank NA c/o Select Portfolio Servicing
6068005035,9/20/2017,Multi-Family,"2160 E 107TH ST
LOS ANGELES, CA 90002
(33.938887, -118.233188)",LOS ANGELES,CA,90002,15,"Ocwen Loan Servicing, LLC"
2316016011,9/29/2017,Single Family,"7456 N LEMP AVE
LOS ANGELES, CA 91605
(34.206362, -118.384487)",LOS ANGELES,CA,91605,2,Nationstar Mortgage LLC
2004019017,8/10/2017,Single Family,"8540 N RUDNICK AVE
LOS ANGELES, CA 93063",LOS ANGELES,CA,93063,12,bayview
4333020071,8/7/2017,Single Family,"822 S BEDFORD ST
LOS ANGELES, CA 90035
(34.062132, -118.380287)",LOS ANGELES,CA,90035,5,FARAMARAZ lAVAEI
4119037034,9/15/2017,Single Family,"7740 W REDLANDS ST
LOS ANGELES, CA 90293
(33.958696, -118.432808)",LOS ANGELES,CA,90293,11,PennyMac Loan Services
2615014028,7/31/2017,Multi-Family,"14854 W BRAND BLVD
MISSION HILLS, CA 91345
(34.271588, -118.456537)",MISSION HILLS,CA,91345,7,CALIBER HOME LOANS
4423001013,9/20/2017,Single Family,"1121 N CHARM ACRES PL
LOS ANGELES, CA 90272
(34.049044, -118.525681)",LOS ANGELES,CA,90272,11,"Real Time Resolutions, Inc"
2701043034,1/26/2017,Single Family,"20212 W VIA MEDICI
LOS ANGELES, CA 91326
(34.294043, -118.573885)",LOS ANGELES,CA,91326,12,Nationstar Mortgage LLC
6041015031,7/12/2017,Single Family,"227 E 87TH PL
LOS ANGELES, CA 90003
(33.958056, -118.270743)",LOS ANGELES,CA,90003,9,"champion Mortgage Company Nationstar Mortgage LLC, DBA"
2355013028,1/9/2017,Single Family,"4925 N MORELLA AVE
LOS ANGELES, CA 91607
(34.160257, -118.389962)",LOS ANGELES,CA,91607,2,CitiMortgage
5229010014,9/19/2017,Non-Residential,"03265 STORY ST
LOS ANGELES, CA 90063
(34.053555, -118.191693)",LOS ANGELES,CA,90063,0,"Danco, Inc."
2509011003,3/1/2017,Single Family,"12784 N BORDEN AVE
LOS ANGELES, CA 91342
(34.302704, -118.436967)",LOS ANGELES,CA,91342,7,BSI FINANCIAL SERVICES
5110005018,9/20/2017,Single Family,"223 W 46TH ST
LOS ANGELES, CA 90037
(34.001987, -118.276965)",LOS ANGELES,CA,90037,9,"Ocwen Loan Servicing, LLC"
5015035024,9/11/2017,Single Family,"4505 S ARLINGTON AVE
LOS ANGELES, CA 90043
(34.002521, -118.318126)",LOS ANGELES,CA,90043,8,"Ocwen Loan Servicing, LLC"
4416020048,7/20/2017,Vacant Residential,"17819 W CASTELLAMMARE DR
LOS ANGELES, CA 90272
(34.042011, -118.563087)",LOS ANGELES,CA,90272,11,"Crosswind Venture Fund, L.P."
5580001022,8/15/2017,Single Family,"2658 N BEACHWOOD DR
LOS ANGELES, CA 90068
(34.119239, -118.321113)",LOS ANGELES,CA,90068,4,Carrington Mortgage Services
2733023009,7/11/2017,Single Family,"17400 W HIAWATHA ST
LOS ANGELES, CA 91344
(34.259404, -118.513445)",LOS ANGELES,CA,91344,12,US BANK National Association
2340025025,8/4/2017,Single Family,"5612 N BELLINGHAM AVE
LOS ANGELES, CA 91607
(34.172652, -118.398693)",LOS ANGELES,CA,91607,2,Shellpoint Mortgage Services
2609008017,7/10/2017,Single Family,"11942 N MALLOT PL
LOS ANGELES, CA 91344
(34.287647, -118.495686)",LOS ANGELES,CA,91344,12,RoundPoint Mortgage Servicing Corporation
5016005020,9/1/2017,Single Family,"1737 W 45TH ST
LOS ANGELES, CA 90062
(34.002797, -118.310298)",LOS ANGELES,CA,90062,8,Fay Servicing LLC
5128019010,9/25/2017,Single Family,"814 E 27TH ST
LOS ANGELES, CA 90011
(34.01967, -118.2596)",LOS ANGELES,CA,90011,9,JP Morgan Chase NA
5471017020,8/21/2017,Single Family,"722 N MOON AVE
LOS ANGELES, CA 90065
(34.107523, -118.210742)",LOS ANGELES,CA,90065,1,Carrington Mortgage Services
2332010020,9/22/2017,Single Family,"6331 N TEESDALE AVE
LOS ANGELES, CA 91606
(34.185764, -118.408398)",LOS ANGELES,CA,91606,2,"Ocwen Loan Servicing, LLC"
2779029014,9/14/2017,Single Family,"21806 W BRYANT ST
LOS ANGELES, CA 91304
(34.227337, -118.603242)",LOS ANGELES,CA,91304,3,Bank of America
2265015029,1/3/2017,Single Family,"4432 N LENNOX AVE
LOS ANGELES, CA 91423
(34.152454, -118.445425)",LOS ANGELES,CA,91423,4,Selene Finance LP
2542019010,9/27/2017,Single Family,"9651 N SUNLAND PL
LOS ANGELES, CA 91040
(34.246605, -118.359346)",LOS ANGELES,CA,91040,7,"Ocwen Loan Servicing, LLC"
2261024011,7/3/2017,Single Family,"5022 N WOODLEY AVE
LOS ANGELES, CA 91436
(34.160463, -118.483615)",LOS ANGELES,CA,91436,5,Shellpoint Mortgage Servicing
2245018018,9/14/2017,Single Family,"14229 W TIARA ST
VAN NUYS, CA 91401
(34.178475, -118.443187)",VAN NUYS,CA,91401,4,JP Morgan Chase NA
4265018057,8/30/2017,Single Family,"11847 W GORHAM AVE
LOS ANGELES, CA 90049
(34.051769, -118.468799)",LOS ANGELES,CA,90049,11,Selene Finance LP
5006027023,7/17/2017,Single Family,"5729 S 5TH AVE
LOS ANGELES, CA 90043
(33.990021, -118.322533)",LOS ANGELES,CA,90043,8,bayview
2544016011,7/19/2017,Vacant Residential,"9300 N DEL ARROYO DR
LOS ANGELES, CA 91352
(34.236582, -118.348723)",LOS ANGELES,CA,91352,7,ibrahim mekhail
5155012058,7/15/2017,Single Family,"421 S LA FAYETTE PARK
LOS ANGELES, CA 90064
(34.065117, -118.281855)",LOS ANGELES,CA,90064,1,Fay Servicing LLC
5083019019,7/3/2017,Multi-Family,"1214 S LONGWOOD AVE
LOS ANGELES, CA 90019
(34.052984, -118.34035)",LOS ANGELES,CA,90019,10,"Wilmington Trust, C/O Select Portfolio Servicing"
2523012003,8/23/2017,Single Family,"13539 W VAUGHN ST
LOS ANGELES, CA 91340
(34.278154, -118.427297)",LOS ANGELES,CA,91340,7,Nationstar Mortgage LLC
7351025018,2/6/2017,Single Family,"20836 S DENKER AVE
LOS ANGELES, CA 90501",LOS ANGELES,CA,90501,15,Celink
2582040021,8/8/2017,Single Family,"16707 W NICKLAUS DR
LOS ANGELES, CA 91342",LOS ANGELES,CA,91342,7,bayview
2316010037,1/18/2017,Single Family,"7513 N KRAFT AVE
LOS ANGELES, CA 91605
(34.207062, -118.380144)",LOS ANGELES,CA,91605,2,BSI FINANCIAL SERVICES
2707010045,8/11/2017,Single Family,"10610 N LURLINE AVE
LOS ANGELES, CA 91311
(34.263051, -118.584203)",LOS ANGELES,CA,91311,12,Eddie's Family Limited Partnership
7420012008,9/27/2017,Single Family,"1240 N RAVENNA AVE
LOS ANGELES, CA 90744
(33.787835, -118.268817)",LOS ANGELES,CA,90744,15,Loancare
2611042010,8/11/2017,Single Family,"15276 W GOLDEN CT
LOS ANGELES, CA 91342
(34.294206, -118.465704)",LOS ANGELES,CA,91342,7,"Ocwen Loan Servicing, LLC"
4004028030,7/3/2017,Single Family,"6327 S RIMPAU BLVD
LOS ANGELES, CA 90043
(33.982068, -118.339618)",LOS ANGELES,CA,90043,8,Shellpoint Mortgage Servicing
5485021004,8/22/2017,Vacant Residential,"1231 N LE GRAY AVE
LOS ANGELES, CA 90042
(34.124262, -118.190671)",LOS ANGELES,CA,90042,14,David L Mendez
5052020009,1/10/2017,Single Family,"2260 W 29TH ST
LOS ANGELES, CA 90018
(34.029071, -118.316649)",LOS ANGELES,CA,90018,10,Champion Mortgage
5175033012,9/25/2017,Multi-Family,"540 3/4 N SAN BENITO ST
LOS ANGELES, CA 90033
(34.05076, -118.213522)",LOS ANGELES,CA,90033,14,US Bank NA as Trustee for LSF9 Master Participation Trust
2671023011,8/30/2017,Single Family,"9142 N WOODLEY AVE
LOS ANGELES, CA 91343
(34.236908, -118.485054)",LOS ANGELES,CA,91343,12,Nationstar Mortgage LLC
2102011004,9/20/2017,Single Family,"8135 N CHIMINEAS AVE
LOS ANGELES, CA 91335
(34.218568, -118.528368)",LOS ANGELES,CA,91335,12,"Real Time Resolutions, Inc"
4327006029,7/31/2017,Single Family,"626 W VERNON AVE
LOS ANGELES, CA 90037
(34.003736, -118.285076)",LOS ANGELES,CA,90037,5,DITECH FINANCIAL LLC
2263014018,8/10/2017,Single Family,"15025 W VALLEYHEART DR
LOS ANGELES, CA 91403
(34.160975, -118.460475)",LOS ANGELES,CA,91403,4,Nationstar Mortgage LLC
2163023039,9/5/2017,Single Family,"5280 N VANALDEN AVE
LOS ANGELES, CA 91356
(34.166318, -118.550064)",LOS ANGELES,CA,91356,3,HMC Assets
4230013021,1/19/2017,Single Family,"4251 S TIVOLI AVE
LOS ANGELES, CA 90066
(33.989484, -118.436541)",LOS ANGELES,CA,90066,11,"SETERUS, INC"
2623027015,8/4/2017,Single Family,"12907 W SUNBURST ST
LOS ANGELES, CA 91331
(34.25217, -118.414064)",LOS ANGELES,CA,91331,7,"Ocwen Loan Servicing, LLC"
6038015048,2/3/2017,Multi-Family,"8939 1/2 S HOOVER ST
LOS ANGELES, CA 90044
(33.95544, -118.286946)",LOS ANGELES,CA,90044,8,CAM Trust
7420020013,8/1/2017,Multi-Family,"1102 N FRIES AVE
WILMINGTON, CA 90744
(33.784771, -118.265232)",WILMINGTON,CA,90744,15,Nationstar Mortgage LLC
2265007013,8/9/2017,Single Family,"4635 N VESPER AVE
LOS ANGELES, CA 91403
(34.155744, -118.450912)",LOS ANGELES,CA,91403,4,"Dovenmuehle Mortgage, Inc."
6023009007,8/15/2017,Single Family,"620 E 74TH ST
LOS ANGELES, CA 90001
(33.972977, -118.264256)",LOS ANGELES,CA,90001,9,Shellpoint Mortgage Services
2512028062,7/6/2017,Single Family,"13093 N TRIPOLI AVE
LOS ANGELES, CA 91342
(34.308188, -118.416555)",LOS ANGELES,CA,91342,7,Shellpoint Mortgage Servicing
2620027008,8/8/2017,Multi-Family,"10461 N ILEX AVE
PACOIMA, CA 91331
(34.260187, -118.417425)",PACOIMA,CA,91331,7,"Dovenmuehle Mortgage, Inc."
6108016016,8/30/2017,Single Family,"18321 S NORMANDIE AVE
LOS ANGELES, CA 90248
(33.86407, -118.29957)",LOS ANGELES,CA,90248,15,Bank of America
5466010008,6/22/2017,Single Family,"761 N PHEASANT DR
LOS ANGELES, CA 90065
(34.106162, -118.213244)",LOS ANGELES,CA,90065,1,Shellpoint Mortgage Services
2781032002,7/24/2017,Single Family,"8849 N COMANCHE AVE
LOS ANGELES, CA 91306",LOS ANGELES,CA,91306,3,Reverse Mortgage Solutions
5215029030,8/23/2017,Single Family,"4743 E CATALPA ST
LOS ANGELES, CA 90032
(34.064945, -118.18175)",LOS ANGELES,CA,90032,14,"Trustee Corps, Bayview Loan Servicing"
6042024018,4/21/2017,Single Family,"906 E 87TH ST
LOS ANGELES, CA 90002
(33.959248, -118.258289)",LOS ANGELES,CA,90002,9,Celink
2688030027,8/18/2017,Single Family,"16751 W LONDELIUS ST
LOS ANGELES, CA 91343
(34.229683, -118.49752)",LOS ANGELES,CA,91343,12,Cenlar FSB
2639015016,7/21/2017,Single Family,"8901 N KATHERINE AVE
LOS ANGELES, CA 91402
(34.231903, -118.446489)",LOS ANGELES,CA,91402,6,SHELLPOINT MORTGAGE SERVICING c/o Peak Foreclosure
5015025010,7/27/2017,Multi-Family,"4506 S VAN NESS AVE
LOS ANGELES, CA 90062
(34.002732, -118.317114)",LOS ANGELES,CA,90062,8,Fannie Mae
5682014016,1/26/2017,Single Family,"5222 N LIVE OAK VIEW AVE
LOS ANGELES, CA 90041
(34.142476, -118.221551)",LOS ANGELES,CA,90041,14,Celink
5108018013,9/18/2017,Single Family,"1052 E 49TH ST
LOS ANGELES, CA 90011
(33.999286, -118.25719)",LOS ANGELES,CA,90011,9,Bank of America
2502002099,8/9/2017,Single Family,"15151 W FOOTHILL BLVD
LOS ANGELES, CA 91342
(34.322813, -118.462463)",LOS ANGELES,CA,91342,7,THE MONEY SOURCE
4252015022,7/10/2017,Single Family,"3658 S MILITARY AVE
LOS ANGELES, CA 90034
(34.017291, -118.415986)",LOS ANGELES,CA,90034,5,CIT Bank
2779006162,3/8/2017,Single Family,"8463 S DE SOTO AVE 1-46
LOS ANGELES, CA 91304
(34.223932, -118.588526)",LOS ANGELES,CA,91304,3,Shellpoint Mortgage Servicing
5016009024,9/13/2017,Single Family,"1492 W 45TH ST
LOS ANGELES, CA 90062
(34.002791, -118.303317)",LOS ANGELES,CA,90062,8,Shellpoint Mortgage Servicing
4371021024,6/27/2017,Multi-Family,"815 N BEVERLY GLEN BLVD
LOS ANGELES, CA 90077
(34.090195, -118.438169)",LOS ANGELES,CA,90077,5,"U.S. Bank, N.A. C/O Select Portfolio Servicing"
2340030014,7/25/2017,Single Family,"11942 W COLLINS ST
LOS ANGELES, CA 91607
(34.173831, -118.393577)",LOS ANGELES,CA,91607,2,"Cenlar FSB,"
2656011072,8/1/2017,Single Family,"9531 SEPULVEDA
LOS ANGELES, CA 91343
(34.244228, -118.467655)",LOS ANGELES,CA,91343,7,Nationstar Mortgage LLC
4371021023,6/27/2017,Multi-Family,"819 N BEVERLY GLEN BLVD
LOS ANGELES, CA 90077
(34.090345, -118.438195)",LOS ANGELES,CA,90077,5,"Wilmington Trust, C/O Select Portfolio Servicing"
6087022005,7/26/2017,Single Family,"134 W 119TH ST
LOS ANGELES, CA 90061
(33.924663, -118.275231)",LOS ANGELES,CA,90061,15,U.S. Bank NA c/o Select Portfolio Servicing
2582027040,8/16/2017,Single Family,"13881 N WALLABI AVE
LOS ANGELES, CA 91342
(34.324608, -118.405751)",LOS ANGELES,CA,91342,7,Jnq Enterprises LLC
2627022013,7/17/2017,Single Family,"13218 W REEDLEY ST
LOS ANGELES, CA 91331
(34.227518, -118.420323)",LOS ANGELES,CA,91331,6,Flagstar Bank
2506033035,8/1/2017,Single Family,"14749 W ASTORIA ST
LOS ANGELES, CA 91342
(34.298497, -118.453397)",LOS ANGELES,CA,91342,7,Nationstar Mortgage LLC
2124016042,8/1/2017,Single Family,"18238 W JOVAN ST
LOS ANGELES, CA 91335
(34.182971, -118.530813)",LOS ANGELES,CA,91335,3,Nationstar Mortgage LLC
6067005044,1/12/2017,Multi-Family,"1927 1/2 E 111TH ST
LOS ANGELES, CA 90059
(33.9343, -118.238001)",LOS ANGELES,CA,90059,15,CALIBER HOME LOANS
2119021028,7/21/2017,Single Family,"7263 N DARBY AVE
LOS ANGELES, CA 91335
(34.202957, -118.533506)",LOS ANGELES,CA,91335,3,PREMIER AMERICA CU
4303014039,8/14/2017,Single Family,"1701 S BEDFORD ST
LOS ANGELES, CA 90035
(34.047964, -118.381448)",LOS ANGELES,CA,90035,5,JP Morgan Chase NA
4429019037,7/3/2017,Single Family,"397 N FORDYCE ROAD
LOS ANGELES, CA 90049
(34.074164, -118.471179)",LOS ANGELES,CA,90049,11,"U.S. Bank, N.A. C/O Select Portfolio Servicing"
4117004012,1/3/2017,Single Family,"232 E WATERVIEW ST
LOS ANGELES, CA 90293
(33.952104, -118.44441)",LOS ANGELES,CA,90293,11,DITECH FINANCIAL LLC
4383006022,9/14/2017,Single Family,"9847 W PORTOLA DR
LOS ANGELES, CA 90210
(34.110322, -118.433459)",LOS ANGELES,CA,90210,5,Lantzman Investments Inc
2320016018,8/21/2017,Single Family,"6733 N CAMELLIA AVE
LOS ANGELES, CA 91606
(34.193156, -118.38233)",LOS ANGELES,CA,91606,2,"Ocwen Loan Servicing, LLC"
2403007042,8/15/2017,Single Family,"10153 W OLIVIA TER
LOS ANGELES, CA 91352
(34.220163, -118.352208)",LOS ANGELES,CA,91352,2,Bank of New York Mellon c/o Select Portfolio Servicing
5071004006,8/4/2017,Single Family,"1633 S VICTORIA AVE
LOS ANGELES, CA 90019
(34.04406, -118.330126)",LOS ANGELES,CA,90019,10,"Ocwen Loan Servicing, LLC"
2692009012,9/19/2017,Single Family,"9330 N ALDEA AVE
LOS ANGELES, CA 91325
(34.240532, -118.509653)",LOS ANGELES,CA,91325,12,PNC MORTGAGE PRESALE
5473039014,7/31/2017,Single Family,"4414 E WESTDALE AVE
LOS ANGELES, CA 90041
(34.12917, -118.21776)",LOS ANGELES,CA,90041,14,BAC HOME LOANS SERVICING
4007026008,7/14/2017,Single Family,"6430 S 3RD AVE
LOS ANGELES, CA 90043
(33.981111, -118.320642)",LOS ANGELES,CA,90043,8,Fannie Mae
2669009007,9/1/2017,Single Family,"10151 N MONTGOMERY AVE
LOS ANGELES, CA 91343
(34.255271, -118.481648)",LOS ANGELES,CA,91343,12,"Ocwen Loan Servicing, LLC"
6084010016,9/11/2017,Single Family,"733 E 118TH ST
LOS ANGELES, CA 90059
(33.92647, -118.261344)",LOS ANGELES,CA,90059,15,Federal National Mortgage Association
2115011031,8/24/2017,Single Family,"19857 W LEADWELL ST
LOS ANGELES, CA 91306
(34.203925, -118.566161)",LOS ANGELES,CA,91306,3,"champion Mortgage Company Nationstar Mortgage LLC, DBA"
5217012009,7/25/2017,Single Family,"2864 N BUDAU AVE
LOS ANGELES, CA 90032
(34.078791, -118.173269)",LOS ANGELES,CA,90032,14,Cenlar FSB
5110032021,7/10/2017,Multi-Family,"201 W 53RD ST
LOS ANGELES, CA 90037
(33.994201, -118.276245)",LOS ANGELES,CA,90037,9,"Dovenmuehle Mortgage, Inc"
2653026027,7/26/2017,Single Family,"8801 N WILLIS AVE 1-60
LOS ANGELES, CA 91402
(34.230134, -118.455289)",LOS ANGELES,CA,91402,6,Nationstar Mortgage LLC
2107011108,1/3/2017,Single Family,"20104 W STRATHERN ST
LOS ANGELES, CA 91306
(34.215582, -118.571326)",LOS ANGELES,CA,91306,3,DITECH FINANCIAL LLC
5068016011,1/17/2017,Single Family,"1529 S HI POINT ST
LOS ANGELES, CA 90035
(34.049206, -118.369371)",LOS ANGELES,CA,90035,10,Bank of America
7452002023,9/6/2017,Single Family,"1492 W SEPULVEDA ST
SAN PEDRO, CA 90732
(33.745166, -118.308481)",SAN PEDRO,CA,90732,15,ABS REO Trust II c/o Select Portfolio Servicing
5502013045,7/6/2017,Single Family,"425 KENMORE
LOS ANGELES, CA 90020",LOS ANGELES,CA,90020,10,Bank of the West
2334010026,9/22/2017,Single Family,"6209 N AGNES AVE
LOS ANGELES, CA 91606
(34.183327, -118.39542)",LOS ANGELES,CA,91606,2,Bank of America
2229027020,1/18/2017,Single Family,"17536 W HAMLIN ST
LOS ANGELES, CA 91406
(34.188505, -118.515567)",LOS ANGELES,CA,91406,6,SHELLPOINT MORTGAGE SERVICING
2324008021,7/17/2017,Single Family,"7121 N GOODLAND AVE
LOS ANGELES, CA 91605
(34.19993, -118.411605)",LOS ANGELES,CA,91605,2,Fannie Mae
4103009037,8/30/2017,Single Family,"7120 S LA TIJERA BLVD
LOS ANGELES, CA 90045
(33.97399, -118.375543)",LOS ANGELES,CA,90045,11,Shellpoint Mortgage Servicing
6071014013,8/10/2017,Single Family,"811 E 109TH PL
LOS ANGELES, CA 90059
(33.936455, -118.2604)",LOS ANGELES,CA,90059,8,"Partners for Payment Relief DE II, LLC"
5215029025,9/19/2017,Vacant Residential,"4719 E CATALPA ST
LOS ANGELES, CA 90032
(34.06461, -118.182117)",LOS ANGELES,CA,90032,14,"Danco, Inc."
2038020040,4/6/2017,Single Family,"6741 N VICKY AVE
LOS ANGELES, CA 91307
(34.193035, -118.621203)",LOS ANGELES,CA,91307,12,Bank of America
2779005065,9/22/2017,Single Family,"8550 N INDEPENDENCE AVE
LOS ANGELES, CA 91304
(34.226061, -118.590686)",LOS ANGELES,CA,91304,3,"SETERUS, INC"
2108033012,8/16/2017,Single Family,"20801 W SATICOY ST
LOS ANGELES, CA 91306
(34.208317, -118.586306)",LOS ANGELES,CA,91306,3,Logix Federal Credit Union
2428023005,7/3/2017,Single Family,"6919 W PACIFIC VIEW DR
LOS ANGELES, CA 90068
(34.121112, -118.345362)",LOS ANGELES,CA,90068,4,"U.S. Bank, N.A. C/O Select Portfolio Servicing"
2647030128,1/19/2017,Single Family,"9700 N VESPER AVE
LOS ANGELES, CA 91402
(34.246239, -118.450246)",LOS ANGELES,CA,91402,6,DITECH FINANCIAL LLC
5180007030,7/24/2017,Multi-Family,"2524 E MICHIGAN AVE
LOS ANGELES, CA 90033
(34.04456, -118.207211)",LOS ANGELES,CA,90033,14,Fay Servicing LLC
4230013021,6/8/2017,Single Family,"4251 S TIVOLI AVE
LOS ANGELES, CA 90066
(33.989484, -118.436541)",LOS ANGELES,CA,90066,11,Selene Finance LP
6006029010,7/14/2017,Single Family,"5911 S CROCKER ST
LOS ANGELES, CA 90003
(33.98706, -118.268517)",LOS ANGELES,CA,90003,9,Celink
2555012018,8/25/2017,Single Family,"8328 W JAYSEEL ST
LOS ANGELES, CA 91040
(34.26551, -118.314436)",LOS ANGELES,CA,91040,7,Nationstar Mortgage LLC
5542005008,9/18/2017,Single Family,"4432 W CAMERO AVE
LOS ANGELES, CA 90027
(34.100883, -118.286366)",LOS ANGELES,CA,90027,4,"Center Street Lending Fund IV SPE, LLC, a Delaware Limited Liability Company"
2617017013,9/21/2017,Single Family,"10311 N LEV AVE
LOS ANGELES, CA 91331
(34.257905, -118.441377)",LOS ANGELES,CA,91331,6,Westin Capital
2560006019,7/21/2017,Single Family,"10415 N ORO VISTA AVE
LOS ANGELES, CA 91040
(34.258167, -118.315743)",LOS ANGELES,CA,91040,7,First Entertainment Credit Union
5136020006,7/3/2017,Multi-Family,"1841 1/2 W 11TH PL
LOS ANGELES, CA 90006
(34.048561, -118.279061)",LOS ANGELES,CA,90006,1,Fay Servicing LLC
